suffrage_id,voter_id,fecha_eleccion,voto_registrado,mesa_voto,puesto_voto,zona_voto,municipio_voto,circunscripcion_voto,hora_checkin,metodo_checkin,operador_checkin
SUF-0002069,V003907,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:01:57,manual,USR-0022
SUF-0002070,V001704,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:49:49,manual,USR-0025
SUF-0002071,V004021,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,13:43:15,electronico,USR-0016
SUF-0002072,V004543,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,09:48:27,electronico,USR-0016
SUF-0002073,V002254,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:59:26,manual,USR-0021
SUF-0002074,V002275,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:39:09,electronico,USR-0024
SUF-0002075,V003822,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:28:56,electronico,USR-0023
SUF-0002076,V002866,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:35:24,electronico,USR-0010
SUF-0002077,V002402,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,11:27:51,electronico,USR-0012
SUF-0002078,V003976,2026-06-03,1,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,13:23:18,electronico,USR-0007
SUF-0002079,V002565,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,15:09:10,manual,USR-0019
SUF-0002080,V003067,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,14:57:13,manual,USR-0020
SUF-0002081,V003606,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,12:46:29,electronico,USR-0003
SUF-0002082,V004840,2026-06-03,1,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,10:30:54,manual,USR-0010
SUF-0002083,V004192,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,10:40:46,manual,USR-0010
SUF-0002084,V001630,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-05,10:52:25,electronico,USR-0021
SUF-0002085,V003229,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:04:37,electronico,USR-0004
SUF-0002086,V002959,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:12:27,electronico,USR-0017
SUF-0002087,V002895,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,14:10:52,electronico,USR-0004
SUF-0002088,V003385,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:51:58,manual,USR-0011
SUF-0002089,V000787,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,10:56:15,electronico,USR-0011
SUF-0002090,V002916,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,13:46:32,electronico,USR-0016
SUF-0002091,V004566,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,11:39:36,manual,USR-0012
SUF-0002092,V001322,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-05,10:58:30,electronico,USR-0021
SUF-0002093,V003372,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,12:54:47,manual,USR-0025
SUF-0002094,V002039,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,12:20:35,electronico,USR-0011
SUF-0002095,V004443,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,09:37:18,manual,USR-0010
SUF-0002096,V004472,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:49:40,electronico,USR-0017
SUF-0002097,V003127,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,15:23:58,electronico,USR-0013
SUF-0002098,V002302,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,10:07:28,manual,USR-0010
SUF-0002099,V004857,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,08:06:25,manual,USR-0012
SUF-0002100,V004815,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:03:59,electronico,USR-0009
SUF-0002101,V003495,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,15:54:26,electronico,USR-0022
SUF-0002102,V003114,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:43:40,electronico,USR-0016
SUF-0002103,V001043,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,15:49:59,electronico,USR-0010
SUF-0002104,V004402,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,14:52:00,manual,USR-0007
SUF-0002105,V003511,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,08:13:56,manual,USR-0004
SUF-0002106,V001583,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,13:02:45,electronico,USR-0017
SUF-0002107,V001404,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,13:09:42,electronico,USR-0004
SUF-0002108,V004471,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,08:57:09,electronico,USR-0022
SUF-0002109,V002940,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,10:19:23,manual,USR-0004
SUF-0002110,V001631,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,14:42:39,electronico,USR-0013
SUF-0002111,V001782,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,15:59:42,manual,USR-0008
SUF-0002112,V004718,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,10:19:07,manual,USR-0011
SUF-0002113,V003683,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,12:15:20,electronico,USR-0015
SUF-0002114,V002117,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:31:21,electronico,USR-0007
SUF-0002115,V002323,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,09:07:10,electronico,USR-0024
SUF-0002116,V002351,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,10:48:10,electronico,USR-0023
SUF-0002117,V001953,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,13:58:18,manual,USR-0011
SUF-0002118,V003066,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:48:25,manual,USR-0006
SUF-0002119,V002272,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,10:20:48,electronico,USR-0008
SUF-0002120,V004893,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,14:37:16,manual,USR-0015
SUF-0002121,V003840,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,12:04:39,electronico,USR-0020
SUF-0002122,V001187,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:27:54,manual,USR-0012
SUF-0002123,V004725,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,13:02:47,electronico,USR-0006
SUF-0002124,V004905,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,09:28:12,manual,USR-0004
SUF-0002125,V002583,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,15:33:22,manual,USR-0008
SUF-0002126,V001184,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,15:35:56,manual,USR-0009
SUF-0002127,V002715,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:46:56,electronico,USR-0014
SUF-0002128,V000115,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,11:56:48,electronico,USR-0012
SUF-0002129,V004198,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:14:15,manual,USR-0005
SUF-0002130,V002912,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,08:33:17,electronico,USR-0021
SUF-0002131,V000427,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,12:27:20,electronico,USR-0003
SUF-0002132,V002837,2026-06-03,1,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,09:31:00,electronico,USR-0016
SUF-0002133,V004792,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,08:42:11,electronico,USR-0024
SUF-0002134,V003167,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:52:58,electronico,USR-0016
SUF-0002135,V001508,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:29:25,manual,USR-0023
SUF-0002136,V001400,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,09:12:57,electronico,USR-0009
SUF-0002137,V004781,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:47:17,electronico,USR-0005
SUF-0002138,V003489,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,10:33:18,electronico,USR-0007
SUF-0002139,V002664,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:36:51,electronico,USR-0007
SUF-0002140,V001408,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,13:12:49,manual,USR-0021
SUF-0002141,V003531,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,13:05:01,electronico,USR-0014
SUF-0002142,V003886,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,09:16:38,electronico,USR-0003
SUF-0002143,V004213,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,13:05:28,electronico,USR-0003
SUF-0002144,V000947,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,14:07:47,manual,USR-0010
SUF-0002145,V002321,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:08:36,manual,USR-0013
SUF-0002146,V002401,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,15:31:54,manual,USR-0014
SUF-0002147,V002026,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,15:22:09,electronico,USR-0009
SUF-0002148,V000979,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,14:57:55,manual,USR-0019
SUF-0002149,V001078,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,13:47:03,manual,USR-0020
SUF-0002150,V001509,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,12:33:50,manual,USR-0015
SUF-0002151,V002129,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,09:18:29,electronico,USR-0006
SUF-0002152,V001754,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,09:57:08,electronico,USR-0022
SUF-0002153,V004791,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,10:44:22,electronico,USR-0014
SUF-0002154,V000369,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:28:42,electronico,USR-0005
SUF-0002155,V001379,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,10:53:21,manual,USR-0025
SUF-0002156,V001938,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,12:31:22,manual,USR-0005
SUF-0002157,V002972,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,07:04:00,electronico,USR-0012
SUF-0002158,V002204,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,14:16:06,manual,USR-0023
SUF-0002159,V004057,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:34:06,manual,USR-0013
SUF-0002160,V002310,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:33:17,electronico,USR-0010
SUF-0002161,V001660,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,14:13:55,electronico,USR-0010
SUF-0002162,V004480,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,09:04:14,electronico,USR-0016
SUF-0002163,V001362,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,10:50:22,manual,USR-0007
SUF-0002164,V001071,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,11:44:23,manual,USR-0005
SUF-0002165,V000400,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-03,09:33:07,electronico,USR-0007
SUF-0002166,V001612,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:44:20,manual,USR-0003
SUF-0002167,V001033,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,12:54:07,electronico,USR-0010
SUF-0002168,V001685,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,11:08:29,manual,USR-0024
SUF-0002169,V003879,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:04:46,electronico,USR-0014
SUF-0002170,V004534,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,12:24:57,electronico,USR-0004
SUF-0002171,V001378,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:46:47,electronico,USR-0011
SUF-0002172,V004838,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,14:24:25,electronico,USR-0008
SUF-0002173,V002172,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,13:25:04,electronico,USR-0022
SUF-0002174,V000485,2026-06-03,1,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,13:41:40,manual,USR-0005
SUF-0002175,V001541,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,15:08:08,electronico,USR-0016
SUF-0002176,V003813,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:15:10,electronico,USR-0006
SUF-0002177,V004131,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:18:10,electronico,USR-0004
SUF-0002178,V003195,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:47:16,manual,USR-0021
SUF-0002179,V002714,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:20:14,manual,USR-0014
SUF-0002180,V003940,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,09:50:27,electronico,USR-0025
SUF-0002181,V000451,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,14:26:50,manual,USR-0010
SUF-0002182,V003356,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:15:55,electronico,USR-0012
SUF-0002183,V002380,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,09:56:42,electronico,USR-0006
SUF-0002184,V001356,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,17:39:00,electronico,USR-0021
SUF-0002185,V001104,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:39:54,manual,USR-0011
SUF-0002186,V002015,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,08:14:29,manual,USR-0023
SUF-0002187,V004203,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-04,14:53:47,electronico,USR-0017
SUF-0002188,V001083,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:54:56,electronico,USR-0020
SUF-0002189,V001283,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,12:42:48,electronico,USR-0010
SUF-0002190,V003148,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:10:04,electronico,USR-0010
SUF-0002191,V003750,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,12:26:32,electronico,USR-0011
SUF-0002192,V000414,2026-06-03,1,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-05,10:39:21,electronico,USR-0009
SUF-0002193,V001490,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,10:11:59,electronico,USR-0007
SUF-0002194,V002000,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,11:08:28,manual,USR-0009
SUF-0002195,V001883,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,08:04:35,electronico,USR-0022
SUF-0002196,V002290,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:30:53,electronico,USR-0011
SUF-0002197,V003156,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,08:48:35,manual,USR-0023
SUF-0002198,V004941,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,14:08:28,electronico,USR-0010
SUF-0002199,V001733,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,13:02:17,electronico,USR-0010
SUF-0002200,V000274,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,12:01:13,electronico,USR-0020
SUF-0002201,V001417,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,15:51:35,electronico,USR-0024
SUF-0002202,V001939,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,15:29:13,electronico,USR-0008
SUF-0002203,V002156,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,10:24:09,electronico,USR-0008
SUF-0002204,V000540,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,09:09:32,electronico,USR-0014
SUF-0002205,V001955,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,15:26:38,manual,USR-0025
SUF-0002206,V003639,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:00:54,electronico,USR-0010
SUF-0002207,V004705,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,14:58:19,electronico,USR-0007
SUF-0002208,V002898,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:06:01,electronico,USR-0013
SUF-0002209,V000975,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:56:25,electronico,USR-0015
SUF-0002210,V004320,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,09:11:19,electronico,USR-0013
SUF-0002211,V004056,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,13:11:51,manual,USR-0016
SUF-0002212,V001918,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:24:02,electronico,USR-0010
SUF-0002213,V000935,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,15:07:25,electronico,USR-0006
SUF-0002214,V002316,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-03,10:21:33,manual,USR-0016
SUF-0002215,V001348,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,09:31:00,electronico,USR-0008
SUF-0002216,V001036,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,11:44:14,manual,USR-0014
SUF-0002217,V001926,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,11:39:52,electronico,USR-0021
SUF-0002218,V000588,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:57:14,electronico,USR-0004
SUF-0002219,V003450,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,11:29:25,manual,USR-0015
SUF-0002220,V003838,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,08:49:32,electronico,USR-0011
SUF-0002221,V001887,2026-06-03,1,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,12:13:46,electronico,USR-0022
SUF-0002222,V001697,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,10:28:49,electronico,USR-0007
SUF-0002223,V001020,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,15:20:59,electronico,USR-0008
SUF-0002224,V002852,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,10:45:19,manual,USR-0008
SUF-0002225,V001928,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,15:56:18,manual,USR-0017
SUF-0002226,V000951,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,14:12:11,electronico,USR-0011
SUF-0002227,V002120,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,14:34:01,electronico,USR-0009
SUF-0002228,V001587,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:36:33,electronico,USR-0012
SUF-0002229,V002384,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,10:39:12,electronico,USR-0019
SUF-0002230,V002624,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,08:35:27,electronico,USR-0007
SUF-0002231,V000584,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,13:52:55,electronico,USR-0021
SUF-0002232,V004584,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,15:24:59,manual,USR-0020
SUF-0002233,V004118,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,08:20:57,electronico,USR-0013
SUF-0002234,V002885,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:04:08,manual,USR-0009
SUF-0002235,V000949,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,10:42:24,manual,USR-0022
SUF-0002236,V004644,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,12:21:12,manual,USR-0011
SUF-0002237,V003722,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,08:57:16,electronico,USR-0016
SUF-0002238,V002159,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:27:08,electronico,USR-0010
SUF-0002239,V003162,2026-06-03,1,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,12:19:01,electronico,USR-0019
SUF-0002240,V003587,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,15:29:10,electronico,USR-0025
SUF-0002241,V001233,2026-06-03,1,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,12:03:17,electronico,USR-0015
SUF-0002242,V004807,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,12:03:21,electronico,USR-0011
SUF-0002243,V000581,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:32:31,manual,USR-0024
SUF-0002244,V003769,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,10:14:26,manual,USR-0012
SUF-0002245,V000370,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:51:52,electronico,USR-0007
SUF-0002246,V001820,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,09:03:03,electronico,USR-0016
SUF-0002247,V003425,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:58:30,electronico,USR-0024
SUF-0002248,V001667,2026-06-03,1,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,10:21:22,electronico,USR-0017
SUF-0002249,V004321,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:30:11,manual,USR-0011
SUF-0002250,V004577,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,11:58:09,manual,USR-0010
SUF-0002251,V000027,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,08:14:27,electronico,USR-0012
SUF-0002252,V003622,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,15:53:11,electronico,USR-0022
SUF-0002253,V000988,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,09:42:53,electronico,USR-0014
SUF-0002254,V000603,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:43:40,manual,USR-0021
SUF-0002255,V000384,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,08:55:29,electronico,USR-0010
SUF-0002256,V004260,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,15:26:11,electronico,USR-0004
SUF-0002257,V004891,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:19:48,manual,USR-0003
SUF-0002258,V003422,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,15:36:50,manual,USR-0014
SUF-0002259,V002561,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,10:43:33,manual,USR-0024
SUF-0002260,V004307,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,15:40:03,manual,USR-0024
SUF-0002261,V001870,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,08:13:29,manual,USR-0019
SUF-0002262,V001748,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:08:29,electronico,USR-0016
SUF-0002263,V000063,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,15:23:21,electronico,USR-0007
SUF-0002264,V003449,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:14:57,electronico,USR-0003
