voter_id,mesa_asignada,puesto_asignado,zona_asignada,municipio_asignado,circunscripcion_autorizada,tipo_boleta_autorizada,puede_votar_en_otro_puesto,justificacion_excepcion
V003070,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003071,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003072,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003073,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003074,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003075,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003076,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003077,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003078,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003079,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003080,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003081,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-05,municipal,0,inconsistencia_simulada_mesa
V003082,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003083,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003084,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003085,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003086,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003087,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003088,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003089,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003090,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003091,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003092,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003093,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003094,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003095,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003096,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003097,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003098,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003099,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003100,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003101,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003102,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003103,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003104,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003105,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003106,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003107,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003108,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003109,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003110,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003111,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-05,nacional,0,
V003112,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003113,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003114,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003115,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003116,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003117,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003118,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003119,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003120,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003121,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003122,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003123,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003124,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003125,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003126,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003127,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003128,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-02,nacional,0,inconsistencia_simulada_mesa
V003129,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003130,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003131,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003132,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003133,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003134,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003135,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003136,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003137,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003138,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-01,nacional,0,
V003139,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003140,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003141,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003142,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003143,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003144,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003145,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003146,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003147,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003148,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003149,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003150,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003151,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003152,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003153,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003154,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003155,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003156,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003157,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V003158,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003159,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003160,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003161,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003162,MESA-029,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003163,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003164,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003165,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003166,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003167,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003168,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003169,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003170,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003171,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003172,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003173,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003174,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003175,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003176,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003177,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003178,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003179,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003180,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003181,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003182,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003183,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003184,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003185,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003186,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003187,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003188,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-05,nacional,0,
V003189,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003190,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003191,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003192,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003193,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003194,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003195,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003196,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003197,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003198,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003199,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003200,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003201,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003202,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003203,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003204,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003205,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003206,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003207,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003208,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003209,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003210,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003211,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003212,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003213,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003214,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003215,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003216,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-03,municipal,0,inconsistencia_simulada_mesa
V003217,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003218,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003219,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003220,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003221,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003222,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003223,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003224,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003225,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003226,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003227,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003228,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003229,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003230,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003231,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003232,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003233,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003234,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003235,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003236,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003237,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-02,municipal,0,
V003238,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003239,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003240,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003241,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003242,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003243,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003244,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003245,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003246,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003247,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003248,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003249,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003250,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003251,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003252,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,municipal,0,
V003253,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003254,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003255,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003256,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003257,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003258,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003259,MESA-069,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003260,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003261,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003262,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003263,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003264,MESA-050,PUESTO-025,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003265,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003266,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003267,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003268,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003269,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003270,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003271,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-01,especial,0,inconsistencia_simulada_mesa
V003272,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003273,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003274,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003275,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003276,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003277,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003278,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003279,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003280,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003281,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003282,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003283,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003284,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003285,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003286,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003287,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,inconsistencia_simulada_mesa
V003288,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V003289,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003290,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003291,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003292,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003293,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-03,nacional,0,
V003294,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003295,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003296,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003297,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003298,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-04,nacional,0,inconsistencia_simulada_mesa
V003299,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003300,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003301,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003302,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003303,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003304,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003305,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003306,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003307,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003308,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003309,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003310,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003311,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003312,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003313,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003314,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003315,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003316,MESA-038,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003317,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003318,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003319,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003320,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003321,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003322,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003323,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003324,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003325,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003326,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003327,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003328,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003329,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003330,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003331,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003332,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003333,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003334,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003335,MESA-067,PUESTO-017,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003336,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003337,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003338,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003339,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003340,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,especial,0,
V003341,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003342,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003343,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003344,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003345,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,especial,0,
V003346,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003347,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003348,MESA-024,PUESTO-024,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003349,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-05,especial,0,
V003350,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003351,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003352,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,especial,0,
V003353,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003354,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003355,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003356,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003357,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003358,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003359,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,municipal,0,
V003360,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003361,MESA-032,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003362,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,nacional,0,
V003363,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003364,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,especial,0,
V003365,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003366,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003367,MESA-013,PUESTO-013,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003368,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,municipal,0,
V003369,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,municipal,0,
V003370,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003371,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,especial,0,
V003372,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,nacional,0,
V003373,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,nacional,0,
V003374,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,nacional,0,
V003375,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,municipal,0,
V003376,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,municipal,0,
