ballot_id,mesa_id,voter_id,marca_simulada,clasificacion_objetiva,clasificacion_jurado,clasificacion_auditoria,usuario_clasificador
BAL-0002054,MESA-035,V004167,candidato_B,valido,valido,valido,USR-0031
BAL-0002055,MESA-043,V002147,candidato_B,valido,valido,valido,USR-0035
BAL-0002056,MESA-027,V000457,candidato_B,valido,valido,valido,USR-0028
BAL-0002057,MESA-050,V001791,candidato_A,valido,valido,valido,USR-0029
BAL-0002058,MESA-025,V004125,candidato_B,valido,valido,valido,USR-0032
BAL-0002059,MESA-068,V000154,candidato_B,valido,valido,valido,USR-0029
BAL-0002060,MESA-025,V004061,candidato_A,valido,valido,valido,USR-0031
BAL-0002061,MESA-053,V003611,blanco,blanco,nulo,blanco,USR-0031
BAL-0002062,MESA-055,V001793,candidato_A,valido,valido,valido,USR-0035
BAL-0002063,MESA-076,V003147,candidato_C,valido,valido,valido,USR-0033
BAL-0002064,MESA-050,V001959,candidato_B,valido,valido,valido,USR-0030
BAL-0002065,MESA-034,V000658,candidato_A,valido,valido,valido,USR-0028
BAL-0002066,MESA-036,V003569,candidato_A,valido,valido,valido,USR-0035
BAL-0002067,MESA-026,V001369,candidato_C,valido,valido,valido,USR-0029
BAL-0002068,MESA-061,V000490,candidato_A,valido,valido,valido,USR-0028
BAL-0002069,MESA-062,V003907,candidato_B,valido,valido,valido,USR-0033
BAL-0002070,MESA-058,V001704,blanco,blanco,blanco,blanco,USR-0031
BAL-0002071,MESA-019,V004021,candidato_B,valido,valido,valido,USR-0029
BAL-0002072,MESA-073,V004543,candidato_B,valido,valido,valido,USR-0032
BAL-0002073,MESA-015,V002254,candidato_C,valido,valido,valido,USR-0033
BAL-0002074,MESA-002,V002275,candidato_B,valido,valido,valido,USR-0031
BAL-0002075,MESA-052,V003822,candidato_B,valido,valido,valido,USR-0035
BAL-0002076,MESA-051,V002866,candidato_B,valido,valido,valido,USR-0033
BAL-0002077,MESA-076,V002402,candidato_B,valido,valido,valido,USR-0029
BAL-0002078,MESA-050,V003976,candidato_C,valido,valido,valido,USR-0033
BAL-0002079,MESA-071,V002565,candidato_A,valido,valido,valido,USR-0033
BAL-0002080,MESA-063,V003067,blanco,blanco,blanco,blanco,USR-0033
BAL-0002081,MESA-012,V003606,candidato_B,valido,valido,valido,USR-0032
BAL-0002082,MESA-024,V004840,blanco,blanco,blanco,blanco,USR-0032
BAL-0002083,MESA-033,V004192,candidato_A,valido,valido,valido,USR-0033
BAL-0002084,MESA-049,V001630,candidato_C,valido,valido,valido,USR-0034
BAL-0002085,MESA-055,V003229,candidato_A,valido,valido,valido,USR-0033
BAL-0002086,MESA-016,V002959,candidato_A,valido,valido,valido,USR-0028
BAL-0002087,MESA-021,V002895,candidato_A,valido,valido,valido,USR-0032
BAL-0002088,MESA-015,V003385,candidato_B,valido,invalido,valido,USR-0030
BAL-0002089,MESA-064,V000787,candidato_A,valido,valido,valido,USR-0032
BAL-0002090,MESA-023,V002916,blanco,blanco,blanco,blanco,USR-0034
BAL-0002091,MESA-014,V004566,candidato_C,valido,invalido,valido,USR-0030
BAL-0002092,MESA-079,V001322,blanco,blanco,blanco,blanco,USR-0030
BAL-0002093,MESA-064,V003372,candidato_A,valido,valido,valido,USR-0032
BAL-0002094,MESA-006,V002039,multiple_marca,nulo,nulo,nulo,USR-0033
BAL-0002095,MESA-011,V004443,candidato_A,valido,valido,valido,USR-0029
BAL-0002096,MESA-052,V004472,candidato_A,valido,valido,valido,USR-0034
BAL-0002097,MESA-062,V003127,candidato_B,valido,valido,valido,USR-0033
BAL-0002098,MESA-017,V002302,candidato_B,valido,invalido,valido,USR-0030
BAL-0002099,MESA-072,V004857,candidato_B,valido,valido,valido,USR-0033
BAL-0002100,MESA-045,V004815,candidato_B,valido,valido,valido,USR-0031
BAL-0002101,MESA-029,V003495,candidato_B,valido,valido,valido,USR-0033
BAL-0002102,MESA-066,V003114,candidato_B,valido,valido,valido,USR-0029
BAL-0002103,MESA-038,V001043,candidato_A,valido,invalido,valido,USR-0030
BAL-0002104,MESA-026,V004402,candidato_B,valido,valido,valido,USR-0028
BAL-0002105,MESA-070,V003511,candidato_A,valido,valido,valido,USR-0029
BAL-0002106,MESA-036,V001583,candidato_A,valido,valido,valido,USR-0029
BAL-0002107,MESA-074,V001404,candidato_B,valido,valido,valido,USR-0030
BAL-0002108,MESA-029,V004471,candidato_B,valido,valido,valido,USR-0032
BAL-0002109,MESA-073,V002940,candidato_B,valido,valido,valido,USR-0029
BAL-0002110,MESA-033,V001631,blanco,blanco,blanco,blanco,USR-0035
BAL-0002111,MESA-039,V001782,blanco,blanco,blanco,blanco,USR-0028
BAL-0002112,MESA-035,V004718,candidato_A,valido,valido,valido,USR-0028
BAL-0002113,MESA-031,V003683,candidato_A,valido,valido,valido,USR-0034
BAL-0002114,MESA-076,V002117,candidato_A,valido,valido,valido,USR-0029
BAL-0002115,MESA-073,V002323,candidato_B,valido,valido,valido,USR-0034
BAL-0002116,MESA-022,V002351,candidato_B,valido,valido,valido,USR-0029
BAL-0002117,MESA-003,V001953,candidato_A,valido,valido,valido,USR-0035
BAL-0002118,MESA-025,V003066,candidato_B,valido,valido,valido,USR-0032
BAL-0002119,MESA-057,V002272,candidato_C,valido,valido,valido,USR-0028
BAL-0002120,MESA-004,V004893,candidato_B,valido,valido,valido,USR-0031
BAL-0002121,MESA-045,V003840,candidato_C,valido,valido,valido,USR-0034
BAL-0002122,MESA-031,V001187,candidato_A,valido,valido,valido,USR-0035
BAL-0002123,MESA-062,V004725,candidato_A,valido,valido,valido,USR-0035
BAL-0002124,MESA-042,V004905,candidato_C,valido,valido,valido,USR-0032
BAL-0002125,MESA-037,V002583,sin_marca,invalido,valido,invalido,USR-0032
BAL-0002126,MESA-066,V001184,candidato_A,valido,valido,valido,USR-0035
BAL-0002127,MESA-015,V002715,candidato_A,valido,valido,valido,USR-0028
BAL-0002128,MESA-011,V000115,candidato_A,valido,valido,valido,USR-0029
BAL-0002129,MESA-070,V004198,candidato_A,valido,valido,valido,USR-0033
BAL-0002130,MESA-005,V002912,candidato_A,valido,valido,valido,USR-0030
BAL-0002131,MESA-079,V000427,candidato_A,valido,invalido,valido,USR-0030
BAL-0002132,MESA-018,V002837,candidato_B,valido,valido,valido,USR-0032
BAL-0002133,MESA-009,V004792,candidato_C,valido,valido,valido,USR-0029
BAL-0002134,MESA-066,V003167,candidato_B,valido,invalido,valido,USR-0030
BAL-0002135,MESA-076,V001508,candidato_B,valido,valido,valido,USR-0032
BAL-0002136,MESA-063,V001400,candidato_A,valido,valido,valido,USR-0030
BAL-0002137,MESA-071,V004781,candidato_B,valido,valido,valido,USR-0029
BAL-0002138,MESA-039,V003489,candidato_A,valido,valido,valido,USR-0030
BAL-0002139,MESA-058,V002664,candidato_A,valido,invalido,valido,USR-0030
BAL-0002140,MESA-034,V001408,candidato_A,valido,valido,valido,USR-0034
BAL-0002141,MESA-013,V003531,candidato_B,valido,valido,valido,USR-0028
BAL-0002142,MESA-004,V003886,candidato_B,valido,valido,valido,USR-0031
BAL-0002143,MESA-027,V004213,candidato_A,valido,valido,valido,USR-0031
BAL-0002144,MESA-017,V000947,candidato_A,valido,valido,valido,USR-0030
BAL-0002145,MESA-008,V002321,candidato_B,valido,valido,valido,USR-0031
BAL-0002146,MESA-042,V002401,candidato_A,valido,valido,valido,USR-0029
BAL-0002147,MESA-080,V002026,candidato_A,valido,valido,valido,USR-0029
BAL-0002148,MESA-064,V000979,candidato_A,valido,valido,valido,USR-0033
BAL-0002149,MESA-021,V001078,candidato_B,valido,valido,valido,USR-0034
BAL-0002150,MESA-022,V001509,candidato_A,valido,invalido,valido,USR-0030
BAL-0002151,MESA-043,V002129,candidato_B,valido,valido,valido,USR-0033
BAL-0002152,MESA-042,V001754,candidato_B,valido,valido,valido,USR-0032
BAL-0002153,MESA-045,V004791,candidato_C,valido,invalido,valido,USR-0030
BAL-0002154,MESA-065,V000369,candidato_A,valido,valido,valido,USR-0033
BAL-0002155,MESA-064,V001379,candidato_A,valido,valido,valido,USR-0030
BAL-0002156,MESA-005,V001938,candidato_C,valido,valido,valido,USR-0034
BAL-0002157,MESA-069,V002972,blanco,blanco,nulo,blanco,USR-0033
BAL-0002158,MESA-039,V002204,candidato_C,valido,valido,valido,USR-0028
BAL-0002159,MESA-003,V004057,candidato_B,valido,valido,valido,USR-0029
BAL-0002160,MESA-077,V002310,candidato_B,valido,valido,valido,USR-0030
BAL-0002161,MESA-068,V001660,candidato_C,valido,valido,valido,USR-0032
BAL-0002162,MESA-063,V004480,candidato_B,valido,invalido,valido,USR-0030
BAL-0002163,MESA-047,V001362,candidato_A,valido,valido,valido,USR-0035
BAL-0002164,MESA-047,V001071,candidato_A,valido,valido,valido,USR-0033
BAL-0002165,MESA-035,V000400,candidato_B,valido,valido,valido,USR-0028
BAL-0002166,MESA-058,V001612,candidato_A,valido,valido,valido,USR-0034
BAL-0002167,MESA-049,V001033,candidato_B,valido,valido,valido,USR-0033
BAL-0002168,MESA-046,V001685,candidato_B,valido,valido,valido,USR-0034
BAL-0002169,MESA-026,V003879,candidato_B,valido,valido,valido,USR-0032
BAL-0002170,MESA-079,V004534,candidato_A,valido,valido,valido,USR-0029
BAL-0002171,MESA-003,V001378,blanco,blanco,blanco,blanco,USR-0035
BAL-0002172,MESA-063,V004838,candidato_A,valido,valido,valido,USR-0029
BAL-0002173,MESA-075,V002172,candidato_B,valido,valido,valido,USR-0029
BAL-0002174,MESA-032,V000485,candidato_A,valido,valido,valido,USR-0030
BAL-0002175,MESA-043,V001541,candidato_A,valido,valido,valido,USR-0029
BAL-0002176,MESA-030,V003813,candidato_B,valido,valido,valido,USR-0033
BAL-0002177,MESA-076,V004131,candidato_A,valido,valido,valido,USR-0029
BAL-0002178,MESA-027,V003195,candidato_B,valido,valido,valido,USR-0030
BAL-0002179,MESA-075,V002714,candidato_C,valido,valido,valido,USR-0032
BAL-0002180,MESA-008,V003940,candidato_B,valido,valido,valido,USR-0028
BAL-0002181,MESA-023,V000451,candidato_C,valido,valido,valido,USR-0028
BAL-0002182,MESA-071,V003356,candidato_B,valido,valido,valido,USR-0032
BAL-0002183,MESA-023,V002380,candidato_A,valido,valido,valido,USR-0031
BAL-0002184,MESA-061,V001356,candidato_B,valido,valido,valido,USR-0035
BAL-0002185,MESA-062,V001104,candidato_C,valido,valido,valido,USR-0031
BAL-0002186,MESA-017,V002015,candidato_B,valido,valido,valido,USR-0033
BAL-0002187,MESA-028,V004203,candidato_B,valido,valido,valido,USR-0028
BAL-0002188,MESA-052,V001083,candidato_C,valido,valido,valido,USR-0031
BAL-0002189,MESA-068,V001283,candidato_A,valido,valido,valido,USR-0031
BAL-0002190,MESA-015,V003148,blanco,blanco,blanco,blanco,USR-0031
BAL-0002191,MESA-014,V003750,candidato_A,valido,valido,valido,USR-0029
BAL-0002192,MESA-067,V000414,candidato_A,valido,invalido,valido,USR-0030
BAL-0002193,MESA-066,V001490,candidato_B,valido,valido,valido,USR-0030
BAL-0002194,MESA-020,V002000,candidato_B,valido,valido,valido,USR-0031
BAL-0002195,MESA-053,V001883,candidato_C,valido,valido,valido,USR-0034
BAL-0002196,MESA-008,V002290,candidato_B,valido,valido,valido,USR-0031
BAL-0002197,MESA-046,V003156,candidato_A,valido,valido,valido,USR-0034
BAL-0002198,MESA-007,V004941,candidato_B,valido,valido,valido,USR-0032
BAL-0002199,MESA-044,V001733,candidato_B,valido,valido,valido,USR-0031
BAL-0002200,MESA-002,V000274,candidato_B,valido,valido,valido,USR-0034
BAL-0002201,MESA-049,V001417,candidato_B,valido,valido,valido,USR-0030
BAL-0002202,MESA-013,V001939,candidato_C,valido,valido,valido,USR-0029
BAL-0002203,MESA-023,V002156,candidato_A,valido,valido,valido,USR-0034
BAL-0002204,MESA-014,V000540,candidato_A,valido,valido,valido,USR-0032
BAL-0002205,MESA-031,V001955,candidato_B,valido,valido,valido,USR-0031
BAL-0002206,MESA-026,V003639,candidato_A,valido,valido,valido,USR-0029
BAL-0002207,MESA-029,V004705,candidato_A,valido,valido,valido,USR-0035
BAL-0002208,MESA-004,V002898,candidato_B,valido,valido,valido,USR-0035
BAL-0002209,MESA-015,V000975,candidato_B,valido,valido,valido,USR-0028
BAL-0002210,MESA-055,V004320,candidato_C,valido,valido,valido,USR-0031
BAL-0002211,MESA-019,V004056,candidato_A,valido,valido,valido,USR-0033
BAL-0002212,MESA-027,V001918,candidato_A,valido,valido,valido,USR-0034
BAL-0002213,MESA-004,V000935,candidato_A,valido,valido,valido,USR-0031
BAL-0002214,MESA-072,V002316,candidato_C,valido,valido,valido,USR-0035
BAL-0002215,MESA-041,V001348,candidato_A,valido,valido,valido,USR-0031
BAL-0002216,MESA-069,V001036,candidato_A,valido,invalido,valido,USR-0033
BAL-0002217,MESA-061,V001926,candidato_C,valido,valido,valido,USR-0029
BAL-0002218,MESA-026,V000588,candidato_C,valido,valido,valido,USR-0033
BAL-0002219,MESA-038,V003450,candidato_B,valido,valido,valido,USR-0032
BAL-0002220,MESA-016,V003838,marca_ambigua,invalido,invalido,invalido,USR-0033
BAL-0002221,MESA-038,V001887,candidato_B,valido,valido,valido,USR-0034
BAL-0002222,MESA-044,V001697,candidato_C,valido,valido,valido,USR-0029
BAL-0002223,MESA-042,V001020,candidato_A,valido,valido,valido,USR-0028
BAL-0002224,MESA-069,V002852,candidato_B,valido,valido,valido,USR-0031
BAL-0002225,MESA-020,V001928,candidato_B,valido,valido,valido,USR-0035
BAL-0002226,MESA-039,V000951,candidato_A,valido,valido,valido,USR-0035
BAL-0002227,MESA-039,V002120,sin_marca,invalido,valido,invalido,USR-0032
BAL-0002228,MESA-053,V001587,candidato_C,valido,invalido,valido,USR-0030
BAL-0002229,MESA-077,V002384,candidato_B,valido,valido,valido,USR-0028
BAL-0002230,MESA-016,V002624,candidato_B,valido,valido,valido,USR-0031
BAL-0002231,MESA-063,V000584,candidato_C,valido,valido,valido,USR-0033
BAL-0002232,MESA-039,V004584,candidato_B,valido,valido,valido,USR-0035
BAL-0002233,MESA-044,V004118,candidato_C,valido,valido,valido,USR-0035
BAL-0002234,MESA-080,V002885,multiple_marca,nulo,nulo,nulo,USR-0029
BAL-0002235,MESA-046,V000949,candidato_B,valido,valido,valido,USR-0034
BAL-0002236,MESA-041,V004644,multiple_marca,nulo,nulo,nulo,USR-0032
BAL-0002237,MESA-069,V003722,candidato_B,valido,valido,valido,USR-0028
BAL-0002238,MESA-028,V002159,candidato_B,valido,valido,valido,USR-0035
BAL-0002239,MESA-029,V003162,candidato_C,valido,valido,valido,USR-0033
BAL-0002240,MESA-033,V003587,candidato_B,valido,valido,valido,USR-0028
BAL-0002241,MESA-013,V001233,candidato_A,valido,valido,valido,USR-0033
BAL-0002242,MESA-069,V004807,candidato_A,valido,valido,valido,USR-0035
BAL-0002243,MESA-076,V000581,candidato_C,valido,valido,valido,USR-0029
BAL-0002244,MESA-046,V003769,candidato_B,valido,valido,valido,USR-0031
BAL-0002245,MESA-054,V000370,candidato_A,valido,valido,valido,USR-0033
BAL-0002246,MESA-079,V001820,candidato_A,valido,valido,valido,USR-0035
BAL-0002247,MESA-001,V003425,candidato_A,valido,valido,valido,USR-0032
BAL-0002248,MESA-069,V001667,candidato_A,valido,valido,valido,USR-0035
BAL-0002249,MESA-077,V004321,candidato_A,valido,valido,valido,USR-0034
BAL-0002250,MESA-054,V004577,candidato_B,valido,valido,valido,USR-0031
BAL-0002251,MESA-057,V000027,candidato_A,valido,valido,valido,USR-0034
BAL-0002252,MESA-054,V003622,candidato_B,valido,valido,valido,USR-0030
BAL-0002253,MESA-044,V000988,candidato_A,valido,valido,valido,USR-0029
BAL-0002254,MESA-080,V000603,candidato_A,valido,valido,valido,USR-0029
BAL-0002255,MESA-023,V000384,candidato_B,valido,valido,valido,USR-0031
BAL-0002256,MESA-007,V004260,candidato_A,valido,valido,valido,USR-0034
BAL-0002257,MESA-006,V004891,candidato_C,valido,valido,valido,USR-0032
BAL-0002258,MESA-027,V003422,candidato_A,valido,valido,valido,USR-0035
BAL-0002259,MESA-037,V002561,candidato_A,valido,valido,valido,USR-0030
BAL-0002260,MESA-062,V004307,candidato_A,valido,valido,valido,USR-0034
BAL-0002261,MESA-064,V001870,candidato_B,valido,valido,valido,USR-0029
BAL-0002262,MESA-027,V001748,candidato_B,valido,valido,valido,USR-0029
BAL-0002263,MESA-019,V000063,blanco,blanco,blanco,blanco,USR-0035
BAL-0002264,MESA-006,V003449,candidato_B,valido,valido,valido,USR-0029
BAL-0002265,MESA-080,V001062,candidato_A,valido,valido,valido,USR-0031
BAL-0002266,MESA-017,V003571,candidato_A,valido,valido,valido,USR-0029
BAL-0002267,MESA-054,V004257,candidato_B,valido,invalido,valido,USR-0030
BAL-0002268,MESA-019,V004825,candidato_B,valido,valido,valido,USR-0031
BAL-0002269,MESA-030,V001132,candidato_B,valido,valido,valido,USR-0030
BAL-0002270,MESA-042,V001201,candidato_B,valido,valido,valido,USR-0035
BAL-0002271,MESA-019,V001002,candidato_B,valido,valido,valido,USR-0028
BAL-0002272,MESA-008,V002271,candidato_B,valido,valido,valido,USR-0031
BAL-0002273,MESA-047,V002391,candidato_B,valido,valido,valido,USR-0031
BAL-0002274,MESA-008,V001446,candidato_A,valido,valido,valido,USR-0029
BAL-0002275,MESA-002,V003417,candidato_A,valido,valido,valido,USR-0031
BAL-0002276,MESA-038,V001334,candidato_A,valido,valido,valido,USR-0028
BAL-0002277,MESA-015,V001139,candidato_B,valido,valido,valido,USR-0035
BAL-0002278,MESA-003,V003133,candidato_B,valido,valido,valido,USR-0034
BAL-0002279,MESA-047,V001951,candidato_A,valido,valido,valido,USR-0032
BAL-0002280,MESA-062,V001634,candidato_A,valido,valido,valido,USR-0030
BAL-0002281,MESA-010,V001544,candidato_B,valido,valido,valido,USR-0032
BAL-0002282,MESA-045,V003885,candidato_B,valido,valido,valido,USR-0034
BAL-0002283,MESA-008,V004284,candidato_B,valido,valido,valido,USR-0032
BAL-0002284,MESA-049,V000682,candidato_A,valido,valido,valido,USR-0029
BAL-0002285,MESA-078,V000134,marca_ambigua,invalido,valido,invalido,USR-0031
BAL-0002286,MESA-051,V004628,candidato_B,valido,valido,valido,USR-0029
BAL-0002287,MESA-042,V001483,candidato_A,valido,valido,valido,USR-0032
BAL-0002288,MESA-019,V003261,candidato_B,valido,valido,valido,USR-0030
BAL-0002289,MESA-009,V000888,candidato_B,valido,valido,valido,USR-0033
BAL-0002290,MESA-028,V003332,candidato_B,valido,valido,valido,USR-0033
BAL-0002291,MESA-014,V002619,candidato_A,valido,valido,valido,USR-0032
BAL-0002292,MESA-055,V000546,candidato_A,valido,valido,valido,USR-0029
BAL-0002293,MESA-004,V002832,candidato_B,valido,valido,valido,USR-0029
BAL-0002294,MESA-046,V001517,candidato_B,valido,valido,valido,USR-0032
BAL-0002295,MESA-062,V003125,candidato_B,valido,valido,valido,USR-0029
BAL-0002296,MESA-017,V001237,candidato_B,valido,valido,valido,USR-0029
BAL-0002297,MESA-002,V004253,candidato_B,valido,valido,valido,USR-0031
BAL-0002298,MESA-048,V000230,candidato_B,valido,valido,valido,USR-0032
BAL-0002299,MESA-009,V003978,candidato_B,valido,valido,valido,USR-0029
BAL-0002300,MESA-066,V004124,candidato_B,valido,valido,valido,USR-0034
BAL-0002301,MESA-072,V001958,candidato_A,valido,valido,valido,USR-0030
BAL-0002302,MESA-027,V004484,candidato_C,valido,valido,valido,USR-0028
BAL-0002303,MESA-006,V001501,candidato_A,valido,valido,valido,USR-0029
BAL-0002304,MESA-074,V002657,candidato_A,valido,valido,valido,USR-0030
BAL-0002305,MESA-021,V003711,candidato_A,valido,valido,valido,USR-0033
BAL-0002306,MESA-060,V004077,candidato_B,valido,valido,valido,USR-0033
BAL-0002307,MESA-054,V003060,candidato_C,valido,valido,valido,USR-0032
BAL-0002308,MESA-044,V002968,candidato_A,valido,valido,valido,USR-0033
BAL-0002309,MESA-008,V002398,candidato_A,valido,valido,valido,USR-0033
BAL-0002310,MESA-029,V003784,candidato_A,valido,valido,valido,USR-0033
BAL-0002311,MESA-023,V003735,candidato_A,valido,valido,valido,USR-0034
BAL-0002312,MESA-070,V004622,candidato_A,valido,valido,valido,USR-0035
BAL-0002313,MESA-042,V002783,candidato_B,valido,invalido,valido,USR-0030
BAL-0002314,MESA-023,V002093,candidato_A,valido,valido,valido,USR-0029
BAL-0002315,MESA-068,V001250,candidato_A,valido,valido,valido,USR-0035
BAL-0002316,MESA-018,V000551,candidato_A,valido,valido,valido,USR-0028
BAL-0002317,MESA-042,V000501,candidato_A,valido,valido,valido,USR-0030
BAL-0002318,MESA-069,V003603,candidato_A,valido,valido,valido,USR-0033
BAL-0002319,MESA-059,V000421,candidato_B,valido,invalido,valido,USR-0035
BAL-0002320,MESA-069,V004743,candidato_C,valido,valido,valido,USR-0031
BAL-0002321,MESA-034,V002553,candidato_B,valido,valido,valido,USR-0034
BAL-0002322,MESA-013,V004187,candidato_B,valido,valido,valido,USR-0032
BAL-0002323,MESA-035,V001571,candidato_A,valido,valido,valido,USR-0030
BAL-0002324,MESA-069,V002434,candidato_B,valido,valido,valido,USR-0029
BAL-0002325,MESA-055,V001692,candidato_A,valido,valido,valido,USR-0032
BAL-0002326,MESA-062,V001799,candidato_B,valido,valido,valido,USR-0035
BAL-0002327,MESA-077,V000877,candidato_C,valido,valido,valido,USR-0030
BAL-0002328,MESA-044,V001647,candidato_B,valido,valido,valido,USR-0028
BAL-0002329,MESA-067,V003744,candidato_B,valido,valido,valido,USR-0028
BAL-0002330,MESA-077,V004075,candidato_B,valido,valido,valido,USR-0033
BAL-0002331,MESA-005,V001482,candidato_B,valido,valido,valido,USR-0032
BAL-0002332,MESA-047,V003548,candidato_A,valido,valido,valido,USR-0034
BAL-0002333,MESA-049,V000573,candidato_C,valido,valido,valido,USR-0031
BAL-0002334,MESA-066,V002760,candidato_B,valido,valido,valido,USR-0032
